Date,Time,Post,Lane,Type,Views,Likes,Replies,Reposts,Quotes,Total Engagement,Eng Rate %,Permalink,Post ID
2025-12-22,21:00,"“I guide you in the way of wisdom
And lead you along straight paths. 
When you walk, your steps will not be hampered;
When you run, you will not stumble.”
Proverbs 4:11",,TEXT_POST,381,27,2,1,0,30,7.87,https://www.threads.com/@joeyhung_/post/DSlH6vWCiww,18195411070334327
2025-12-22,20:00,"Never let your serving become a cover for lack of intimacy.

If you need to step back because you’re burnt out, overworked and have forgotten your first love, do it. Do it fast.

Matt 7:21-23 warns that not everyone who says to me Lord, Lord will enter the kingdom.

In fact it says MANY will not. That’s a lotta people.

Don’t miss eternity because you served man instead of serving at the feet of your father.",,TEXT_POST,972,63,10,13,0,86,8.85,https://www.threads.com/@joeyhung_/post/DSlA_XMiTS7,18007458437819774
2025-12-22,19:00,"If the only time you seek God’s face is when you’re experiencing trial, your life will probably be full of them.

Because God loves you so much, that’s the only way he’s able to back into connection with you.",,TEXT_POST,194,10,2,1,0,13,6.7,https://www.threads.com/@joeyhung_/post/DSk6JHTCFhl,17897179563361206
2025-12-21,21:00,"While driving home from church today I got hit by a vicious cramp… in the shin of my driving foot of all places. If you’ve never experienced this before it’s probably the worst place you could get a cramp while trying to dodge cars in the middle of London traffic. Now I’ve had this many times, normally I have to pull over and massage it out. But recently I’ve started doing this weird thing that gets rid of them almost instantly,",,TEXT_POST,399,7,12,0,0,19,4.76,https://www.threads.com/@joeyhung_/post/DSijBaRkXed,17856336444586749
2025-12-21,20:05,"Yesterday I said social media dulls the mind & makes it harder to connect with God. Holy Spirit showed me there’s more to it.

Social media kills the desire for God. When there’s no desire, revelation stops flowing. When this happens, we start to die spiritually 🤯 

Even more reason to watch your scrolling times.",,TEXT_POST,706,50,9,5,0,64,9.07,https://www.threads.com/@joeyhung_/post/DSiczL-gXOr,18067179524452831
2025-12-21,19:20,"Follow this Kingdom Principle in 2026 to win:

What you fail to steward will be taken away.

What you steward well, more will be added.",,TEXT_POST,106,9,0,0,0,9,8.49,https://www.threads.com/@joeyhung_/post/DSiXpC8iICY,18069436202110194
2025-12-20,21:00,"In 2026: Start that business. Launch the ministry. Share your testimony. Write that book. Make the big move you’ve been putting off. Trust in the Lord for he gives you the desires of your heart.

“Do not be afraid; you will not suffer shame. 
Do not fear disgrace; you will not be humiliated.” 
Isaiah 54:4",,TEXT_POST,172,10,2,1,0,13,7.56,https://www.threads.com/@joeyhung_/post/DSf-PtfCly2,17872944663470081
2025-12-20,20:00,"As I’ve gotten closer to God, I’ve started to notice how much social media and scrolling dulls the mind, making it harder to not just hear God but connect to him at all 😪 

Remember to take time out folks.",,TEXT_POST,938,61,8,7,0,76,8.1,https://www.threads.com/@joeyhung_/post/DSf3cuUgUPU,18067040477159815
2025-12-20,19:00,"“My heart is not proud, O Lord
My eyes are not haughty;
I do not concern myself with great matters
Or things too wonderful for me.
But I have stilled and quieted my soul.”
Psalms 131:1-2",,TEXT_POST,327,20,2,2,1,25,7.65,https://www.threads.com/@joeyhung_/post/DSfwlhxDUUb,17996252954852096
2025-12-19,21:00,"I dedicated 2025 to God and grew more in 1 year than in the last 10 years. 

This is my biggest revelation:

The depth of your surrender determines the speed of your growth. 

God will not move faster than you are willing.",,TEXT_POST,890,53,20,10,3,86,9.66,https://www.threads.com/@joeyhung_/post/DSdZh6oggIR,18090885991768016
2025-12-19,20:00,You gotta fight spiritual battles with spiritual weapons.,,TEXT_POST,413,31,8,0,0,39,9.44,https://www.threads.com/@joeyhung_/post/DSdSkjokXx5,18081459881151395
2025-12-19,19:30,"Soon after God called Abram to Canaan & told him this land was his, a famine struck

This forced him to Egypt where he ended up gaining the wealth needed to build a nation

This is for you if:

You followed God. You were obedient. Yet you’re wondering why you’re struggling & why God hasn’t provided for you yet. You’re even doubting if you heard right. Do not give up

Your famine season is not your death, it’s positioning you to acquire the resources necessary to build what God’s calling you to",,TEXT_POST,197,12,3,0,0,15,7.61,https://www.threads.com/@joeyhung_/post/DSdPKNFEbS-,18147086911451213
2025-12-18,21:09,"I’m 35. 

After 11 years following God, I learned the hard way.

Here are 8 lessons I wish I knew in my 20s.

If you want to follow the Lord closely & experience more breakthrough, don’t make the same mistakes I did:

📚 Lesson 1: Seek first his kingdom & righteousness (Matt 6:33)",,TEXT_POST,230,10,13,1,0,24,10.43,https://www.threads.com/@joeyhung_/post/DSa1vgDiMyp,18063856100200666
2025-12-18,20:00,"Hit 300 followers today! 🥳

Nice to meet you all - I posted a long testimonial thread yesterday and asked if anyone needs prayer they can comment there. 

Already covered a few peeps. More prayer requests are welcome… link to post below if you need!",,TEXT_POST,98,5,1,0,0,6,6.12,https://www.threads.com/@joeyhung_/post/DSat0fokzVZ,18080790935330036
2025-12-18,19:00,"Got my nephew his first Bible for Christmas. 

The new ESV Biggest Story for kids. 

Were kids Bibles always this nice?? I wouldn’t mind it for myself 😂",,CAROUSEL_ALBUM,832,43,3,0,0,46,5.53,https://www.threads.com/@joeyhung_/post/DSam-EXkdOo,18090134569780842
2025-12-17,20:59,"Over the summer I fell under the most intense spiritual attack I’d ever faced. 

Waking up from violent/sexual dreams, crippling dread, I’d get hit by moments of intense fear that felt like the floor would burst open and swallow me whole.

At the same time my business was struggling. Nothing was working, cash was dwindling and I started spiralling into worst-case scenarios…",,TEXT_POST,729,23,38,1,1,63,8.64,https://www.threads.com/@joeyhung_/post/DSYP1pOEdyP,18369290191095526
2025-12-17,20:00,"This morning I felt the Lord say “Pass through the gates!” As we enter 2026, many will continue to live out the same year, with the same problems and same mindsets. God is saying it’s time to pass through the gates! Come out of fear, worry, doubt, limited thinking, beliefs, walls of worry built in previous seasons. His desire is to increase your territory, to pour out his blessings on you, to advance, but it requires you to come out of the ‘city’ you have closed yourself off in...",,TEXT_POST,126,7,5,2,0,14,11.11,https://www.threads.com/@joeyhung_/post/DSYJBAwkxY2,17842611249660981
2025-12-17,19:00,"God is looking for someone who will stand in the gap, believe for the things in His heart and then call it forth.

This is the level where you become a friend of God, not just a servant.",,TEXT_POST,404,22,4,2,0,28,6.93,https://www.threads.com/@joeyhung_/post/DSYCIXuDllV,18106450258646384
2025-12-16,21:00,"Wherever you’ve experienced the greatest level of spiritual warfare, pain, delay, failure, discouragement… is an area God wants to use you powerfully in. 

For Satan only comes to steal, kill and destroy that which is a threat. 

And there’s nothing more threatening than a believer walking in the fullness of their potential.",,TEXT_POST,172,11,3,0,0,14,8.14,https://www.threads.com/@joeyhung_/post/DSVrECPjDLe,17889002118396058
2025-12-16,20:00,"The faster you learn how to steward what you have and stop taking it for granted, the faster God’s promises will be released to you.",,TEXT_POST,351,23,3,4,0,30,8.55,https://www.threads.com/@joeyhung_/post/DSVkSPVghj8,17859174006504665
2025-12-16,19:00,"If Satan can’t kill you he will send counterfeit goals to get you chasing the wrong things. To waste your time, energy, resources. He will delay your destiny until the day you die so you never enter into the fullness of what God intended for you.",,TEXT_POST,182,14,3,0,0,17,9.34,https://www.threads.com/@joeyhung_/post/DSVdZt7Ae_t,18088840006970845
2025-12-15,21:00,"The spirit realm operates on altars and sacrifices.

The Kingdom of Darkness gets this. Many Christians don’t. 

The bigger your sacrifice, the stronger your altar and the more weight your name carries. 

The problem with today’s generation is that we’ve forgotten the value of sacrifice. 

That’s why we lack authority, struggle to advance and demons continue to terrorise us. 

We must return to obedience in order to receive the power to fulfil our assignments.",,TEXT_POST,198,10,0,1,0,11,5.56,https://www.threads.com/@joeyhung_/post/DSTGUHHj1gI,18075027044032778
2025-12-15,20:00,"I’m new to Threads last month and love it here. I forgot to introduce myself: 

I’m Joey. I’m an entrepreneur, writer, husband, Christian living in UK. I love good food, spending time with Jesus and scaling businesses. 

I want to strengthen & equip Christians to become more like Jesus, effectively walk out their destiny and thrive in the marketplace.

Look forward to meet you!",,TEXT_POST,1348,72,21,0,0,93,6.9,https://www.threads.com/@joeyhung_/post/DSS_ZzIDw4k,17934316013998063
2025-12-15,19:00,Complaining reveals a heart that believes God makes mistakes and could do better.,,TEXT_POST,375,12,3,2,0,17,4.53,https://www.threads.com/@joeyhung_/post/DSS4nw8DwKH,18010414085814564
2025-12-14,21:00,"If you’re going through a season of isolation where you feel alone, God feels distant and you doubt if he even cares about you, it’s not punishment. It’s a season of training. To teach you how to minister to yourself instead of relying on your pastor, friends or family. Until you learn to sustain yourself in the word and with God only, just like David, heaven cannot release you into a higher level of assignment.",,TEXT_POST,961,67,10,4,0,81,8.43,https://www.threads.com/@joeyhung_/post/DSQhjRzkZz6,18121875838555203
2025-12-14,20:00,Every anointed person was forged by a Goliath-level victory that released heaven’s promotion.,,TEXT_POST,425,23,5,1,1,30,7.06,https://www.threads.com/@joeyhung_/post/DSQaqH5k387,17851327566602595
2025-12-14,19:00,"My plan to make 2026 the best year ever:

More prayer. More Bible. More fasting. More worship. Less me. More him.",,TEXT_POST,5250,184,19,24,2,229,4.36,https://www.threads.com/@joeyhung_/post/DSQTxFkDSRT,18323757031222924
2025-12-13,22:01,"I used to pray for God to change my situation. 

Sometimes he did. But then I ended up in the same mess a year later. 

It wasn’t until I learned he changes US so we can change our own situations that my life took off.",,TEXT_POST,405,22,0,1,0,23,5.68,https://www.threads.com/@joeyhung_/post/DSODwJGCN8u,18086875322044564
2025-12-13,19:00,"God’s goal isn’t just freedom from sin, but to raise people who destroy the very systems that kept them in bondage so others can get free too.",,TEXT_POST,382,26,9,1,0,36,9.42,https://www.threads.com/@joeyhung_/post/DSNu8OlAVWP,18297514897260522
2025-12-12,21:14,True repentance shatters demonic strongholds and restores intimacy with the father.,,TEXT_POST,605,27,3,3,0,33,5.45,https://www.threads.com/@joeyhung_/post/DSLZi4ziJ07,18070800431372751
2025-12-12,20:01,Maturing is realising you can’t enter into the fullness of what God intends for us if we’re too busy holding onto our lives and the things we want.,,TEXT_POST,199,19,3,1,0,23,11.56,https://www.threads.com/@joeyhung_/post/DSLRMTqCFom,18364315522092533
2025-12-12,19:00,“Why would you let doubt win?” Matt 14:31 TPT,,TEXT_POST,209,9,0,1,0,10,4.78,https://www.threads.com/@joeyhung_/post/DSLKPqaDjWC,18048418469447250
2025-12-11,21:00,"Any area of your life you still worry about is an area you haven’t surrendered to God. 

Give it to him. Your biggest breakthrough is coming from here.",,TEXT_POST,424,28,7,3,0,38,8.96,https://www.threads.com/@joeyhung_/post/DSIzJ5UjqFn,17866036197523582
2025-12-11,20:00,"“When you ask, you do not receive, because you ask with wrong motives, that you may spend what you get on your pleasures.” James‬ ‭4‬:‭3‬",,TEXT_POST,87,6,1,0,0,7,8.05,https://www.threads.com/@joeyhung_/post/DSIsOexEx3i,18064525280529799
2025-12-11,19:30,"You’re not struggling with motivation. You’re struggling with demonic interference trying to kill your calling. 

If you close those doors, you wouldn’t be able to stop praying, reading the word and praising.",,TEXT_POST,183,6,0,0,0,6,3.28,https://www.threads.com/@joeyhung_/post/DSIoxdwAvR9,17995656281851998
2025-12-10,21:00,"“The voice of God isn’t heard, it’s discerned” Prophet Sharon Stone",,TEXT_POST,475,16,14,1,0,31,6.53,https://www.threads.com/@joeyhung_/post/DSGOWGNEdH3,17848598370585651
2025-12-10,19:57,"Dedicate 2026 to:

• Reading the whole Bible once
• Feeding your spirit
• Guarding your heart
• Praying with consistency
• Walking in purity
• Seeking God’s wisdom
• Strengthening your faith
• Avoiding negativity
• Obeying God daily

Emerge transformed into the fullness of who God created you to be.",,TEXT_POST,1254,106,5,22,1,134,10.69,https://www.threads.com/@joeyhung_/post/DSGHGOPCOYh,17987684705914046
2025-12-10,19:15,"Holy Spirit showed me this and it completely broke me:

He gifted me with a strong mind, healthy body and resources.

But I squandered them chasing experiences and enriching myself. 

Now I’ve re-ordered my life to put him first. 

To serve. To build for him. To use my gifts and talents for the kingdom. I’m not wasting another day.",,TEXT_POST,525,36,7,1,1,45,8.57,https://www.threads.com/@joeyhung_/post/DSGCW2FEskz,18133800142490267
2025-12-09,21:00,"The most powerful habit you can adopt:

Giving God the best of your time, energy and focus instead of what’s left.",,TEXT_POST,476,25,1,1,1,28,5.88,https://www.threads.com/@joeyhung_/post/DSDpjk1AUTm,18369043726088432
2025-12-09,20:15,You can’t gain kingdom rewards while seeking convenience and comfort.,,TEXT_POST,341,19,4,0,0,23,6.74,https://www.threads.com/@joeyhung_/post/DSDkV-yj0az,18007691210811246
2025-12-09,19:34,"There are 3 lines of priesthoods and all believers now follow the third line. Those are:

1. Aaronic Priesthood

2. Levitical Priesthood, and

3. Melchizedek Priesthood

Hebrews says Jesus comes from the order of Melchizedek. This is significant because Melchizedek was the only priest in the OT that was a king & owned wealth. 

Which means, we are now Royal Priesthoods in the order of Melchizedek. Called to operate as Kings/Queens, own wealth AND minister to the Lord. This is your destiny.",,TEXT_POST,267,7,3,0,0,10,3.75,https://www.threads.com/@joeyhung_/post/DSDftroiOnt,17994795782854258
2025-12-08,21:00,Hearing from God is the biggest cheat code in life.,,TEXT_POST,824,44,6,4,0,54,6.55,https://www.threads.com/@joeyhung_/post/DSBEyh6jpy9,18318323446221580
2025-12-08,20:00,"When Adam fell, the land was cursed and the only way to produce food was through painful toil.

When Jesus died, he redeemed us from the curse. 

Once you understand the significance of this you realise Jesus freed us from having to toil, strive and through the sweat of our brows, feed ourselves anymore.",,TEXT_POST,207,12,4,1,0,17,8.21,https://www.threads.com/@joeyhung_/post/DSA96PigFQF,18070494794381603
2025-12-08,19:00,"The more I understand the Bible and test the word, the more I realise this:

Everything it says is true. When it says do this and you’ll get this, it’s true (both the good and the bad). 

So the reason we don’t have what we know God has promised us is simply because we’re not doing what the word says.",,TEXT_POST,235,12,5,2,0,19,8.09,https://www.threads.com/@joeyhung_/post/DSA2_LvgDe9,17974294082950894
2025-12-07,19:30,"Saints, remember all authority has been given to you. Wield it against the kingdom of darkness. 

Rebuke thoughts of worry, fear, anxiety, hopelessness, unbelief. Then anchor your mind to the truths & promises of God.

You don’t need to deal with these anymore. Step into the freedom given to you.",,TEXT_POST,118,9,7,2,0,18,15.25,https://www.threads.com/@joeyhung_/post/DR-VmHpgbqk,18155955946412566
2025-12-07,15:21,"The foundation of the church is revelation. When revelation stops flowing, the church loses it’s relevance.",,TEXT_POST,308,13,2,0,0,15,4.87,https://www.threads.com/@joeyhung_/post/DR95LE7iJqE,17986195004872705
2025-12-06,20:00,"Many will say the heart is deceptive so you shouldn’t trust it. But that’s if your heart’s desire is on the world

When you’ve been crushed, formed & sit under obedience your heart’s desire becomes God’s desire.

You love what he loves & hates what he hates

At that point you can trust the prompting of your heart bc you now have righteous desire for the things of God. Not every desire is bad desire. A heart surrendered to God is not deceitful. It is an instrument God will use to direct your life",,TEXT_POST,78,4,1,0,0,5,6.41,https://www.threads.com/@joeyhung_/post/DR70TOoCJK1,18056351306328888
2025-12-06,19:00,"Until your identity changes, nothing you try to change will last. 

Fix the root and everything flows effortlessly from there.",,TEXT_POST,67,7,1,0,0,8,11.94,https://www.threads.com/@joeyhung_/post/DR7tZWLEmaG,18166067419379397
2025-12-05,21:00,"Something that took me far too long to learn:

Quiet seasons aren’t for moaning, complaining or frustration.

But a gift from God to re-establish our covenants, press in and draw from his well of life, so we can be released into our next season in strength.",,TEXT_POST,128,10,2,0,0,12,9.38,https://www.threads.com/@joeyhung_/post/DR5WTxSiZqf,17869185015483674
2025-12-05,20:00,"God created animals but Adam gave them a name and nature. He accurately assigned the right characteristics that made sense for them-exactly as God intended. Since God did not correct Adam, this meant he was so in-tune with God he knew exactly how to execute his assignment. I imagine this is what it'd be like to walk so closely to God. To know his will & his heart that we'd never doubt, never second-guess. Accurately & effectively carrying out our work. This is the level of intimacy I want.",,TEXT_POST,100,4,0,0,0,4,4.0,https://www.threads.com/@joeyhung_/post/DR5PdTVCmZ0,17911215093258541
2025-12-05,19:00,One of the best books I read this year. So many nuggets of wisdom. Highly recommend for anyone transitioning into higher levels.,,IMAGE,134,4,0,0,0,4,2.99,https://www.threads.com/@joeyhung_/post/DR5IomhiC1g,17977232798952642
2025-12-04,21:45,"“May God himself, the God of peace, sanctify you through and through. May your whole spirit, soul and body be kept blameless at the coming of our Lord Jesus Christ.”

‭‭1 Thessalonians‬ ‭5‬:‭23‬ ‭",,TEXT_POST,52,5,0,0,0,5,9.62,https://www.threads.com/@joeyhung_/post/DR22svkEzgZ,18087879086486934
2025-12-04,21:00,"I broke 10 years of lukewarmness and completely changed my spiritual life by understanding how powerful repentance is.

It took me from:

Lukewarm → Filled with the spirit

Prayerlessness → Praying in tongues everday 

Never reading the word → Reading hours everyday

Spiritually dull → Hearing His voice clearer

Days full of fear/worry → Living in freedom

Lost in the world → Deep in His presence

Repent daily. Take captive every thought. Freedom is your right.",,TEXT_POST,150,12,5,0,0,17,11.33,https://www.threads.com/@joeyhung_/post/DR2xmp4DJWU,18079707470180318
2025-12-04,20:15,One of the greatest failures of our generation is that we traded our purpose and calling for convenience and comfort.,,TEXT_POST,206,7,0,0,1,8,3.88,https://www.threads.com/@joeyhung_/post/DR2sb2dEcUK,17893522002369155
2025-12-03,21:00,"The Spirit realm is so real. Woke up this morning, with a thick, suffocating heaviness all over my chest pushing me down. 

Normally I would have assumed I was tired and kept sleeping. But it’s day 3 of a fast and I’m trying to wake up at 6 to pray. I felt this was some spiritual attack so I went after it with warfare prayers. About 5 mins later the heaviness completely lifted. Got up and had a great session with God. Prayer works ⚔️",,TEXT_POST,632,60,13,1,0,74,11.71,https://www.threads.com/@joeyhung_/post/DR0MxaTCOlu,18074196239594177
2025-12-03,20:00,"GODLY MEN TO GODLY MEN:

You need to cry more. It will unlock the glory of God on your life. Pray this: 

“Father help me to feel what you feel.

Break my heart over the things that break your heart.

Show me what you care about so I can partner with you and become a more effective vessel for you”",,TEXT_POST,158,10,1,0,0,11,6.96,https://www.threads.com/@joeyhung_/post/DR0F83AihJz,18087345823966542
2025-12-03,19:14,There is always an enemy waiting at the door of your disobedience to strip you of the authority.,,TEXT_POST,90,5,0,0,0,5,5.56,https://www.threads.com/@joeyhung_/post/DR0AlelCKpc,18061065227236912
2025-12-02,20:56,"Your doubt doesn’t scare God, it qualifies you for your greatest assignment.",,TEXT_POST,182,10,0,0,0,10,5.49,https://www.threads.com/@joeyhung_/post/DRxni-9CEP2,17897351412205902
2025-12-02,20:00,"When the hand of the Lord is upon you, everything changes:

→ He will carry you out of captivity

→ The Spirit of God rests mightily upon you

→ There is an ease to the way you move

→ Great & mighty things become possible

→ Angelic hosts run in your direction like a magnetic force

→ Everything begins to work for your good

→ Everything you do increases and multiplies

May evidence of His mighty hand be upon you in 2026 - that all will know, God is with you and everything you do will prosper!",,TEXT_POST,79,7,0,0,0,7,8.86,https://www.threads.com/@joeyhung_/post/DRxhExOiKN6,18516773023068305
2025-12-02,19:30,"If you’re on track to achieve great things…

Or if you believe you’re destined for great things…

You’re probably not praying enough.

There are things God will not reveal to man unless he develops the spiritual capacity to sit in his presence for long periods of time.

This is a non-negotiable. 

Your destiny is on the line.",,TEXT_POST,75,3,0,0,0,3,4.0,https://www.threads.com/@joeyhung_/post/DRxdtnOjcxo,18058378895293663
2025-12-01,21:00,"Prophesy over your bones and say to them, ‘O dry bones, hear the word of the Lord’

The Lord is about to restore every area you thought was dead. Every area you have been ashamed of, your failures, missed dreams, relationships

The dry bones of your calling, talents, life, spirit, soul, mind… you thought it was done. You thought nothing good could come from it. That it's too late.

But the Author of Life says: ‘BEHOLD, I will cause breath to enter you and you shall live’",,TEXT_POST,108,11,1,3,0,15,13.89,https://www.threads.com/@joeyhung_/post/DRvDLqGjcDb,17940513386965932
2025-12-01,20:00,"2025: the year God CALLED you

2026: the year God SENDS you",,TEXT_POST,580,40,9,4,1,54,9.31,https://www.threads.com/@joeyhung_/post/DRu8R4nkSpq,17998248149837834
2025-12-01,19:00,“The Chosen are the Called who stayed long enough in God’s presence to be sent.” 🔥 - Bishop Clarence McClendon,,TEXT_POST,133,4,1,0,0,5,3.76,https://www.threads.com/@joeyhung_/post/DRu1aT2CsUd,18090299434938643
2025-11-30,21:00,"A hard truth:

It doesn’t matter how big your goals are if God’s not in them.",,TEXT_POST,366,20,5,2,0,27,7.38,https://www.threads.com/@joeyhung_/post/DRseWQrjMCV,18065184422428188
2025-11-30,19:00,Maturing is realising prayer fixes everything.,,TEXT_POST,723,38,10,1,0,49,6.78,https://www.threads.com/@joeyhung_/post/DRsQoOcglSS,18086876467812661
2025-11-29,21:00,"If you doubted God, your next level is coming.

Satan tried to break you, but Jesus used it to test the durability of your faith.

Because you held tight, you’ve earned the trust of God, which comes with a new level of power, authority and anointing.

2026 is when you will see the fruits of this manifest, crushing delay, failure and forcefully advancing you towards your destiny!",,TEXT_POST,317,26,2,0,0,28,8.83,https://www.threads.com/@joeyhung_/post/DRp5jD3ilZA,17987400200916473
2025-11-29,20:00,"A prayer that killed distractions & recalibrated my destiny: 

Father remove every desire that’s not from you.

Give me new desires that realign me to your purposes and plans for my life.",,TEXT_POST,201,14,2,2,0,18,8.96,https://www.threads.com/@joeyhung_/post/DRpysu9kaAy,17902772493163551
2025-11-29,16:00,"Studying Genesis right now and noticed this for the first time, and how it relates to the process God takes us through from called → formation → sent

Genesis‬ ‭1‬:‭4‬ ‭“God saw that the light was good, and he separated the light from the darkness.”

God created the light first = he awakens us

He said it was good = you are affirmed

He separated light/dark = he pulls you out of the world for a season to form you. From chaos → order

Each step is necessary so you can be fully mature & stand firm",,TEXT_POST,86,1,0,1,0,2,2.33,https://www.threads.com/@joeyhung_/post/DRpXN_ygEGs,18063660956404761
2025-11-28,20:15,"In the Bible, the Issachar tribe was able to discern the times - and by their wisdom know what to do. 

If we aren’t able to discern the season we’re in - and the season we’re going into for 2026, we’re flying blind and we will struggle to enter into what God is doing.

“And of the children of Issachar, men that had understanding of the times, to know what Israel ought to do, the heads of them were two hundred; and all their brethren were at their commandment.” 1 Chronicles 12:32",,TEXT_POST,68,2,0,0,0,2,2.94,https://www.threads.com/@joeyhung_/post/DRnPpL-AMkV,17972854664804319
2025-11-28,19:15,"Looking back on 2025, there’s one thing that shifted me out of an extended wilderness season: 

Learning how to spot & successfully navigate divine transitions.

I now know the reason why I was always stuck, always going in circles, always seeing other people get ahead - is because I didn’t know how to transition into new seasons God was leading me into.",,TEXT_POST,55,1,0,0,0,1,1.82,https://www.threads.com/@joeyhung_/post/DRnIzLCEYN4,18029543192753128
2025-11-28,18:24,"For such a long time I’ve always felt a bit lost. 

Stuck in a wilderness season that goes on and on.

Sure each year had its own wins and lots of losses.

But I always felt there was more. It just sort of never broke out?

But God really came through this year.

Things I’d been praying about for literal YEARS, finallyyy dropped.",,TEXT_POST,102,5,3,0,0,8,7.84,https://www.threads.com/@joeyhung_/post/DRnC81JCPh2,18351221230161385
2025-11-27,21:00,"The more I pray, the more I realise this:

Our words carry so much power. God is waiting for us to release a word that will shift our situations. 

And when our hearts align with heaven, our prayers hit on another level.",,TEXT_POST,205,16,8,1,0,25,12.2,https://www.threads.com/@joeyhung_/post/DRkv9bLEfbq,18351349492200880
2025-11-27,19:39,"Every struggle & every problem is a spiritual issue-and the key to overcoming them is this 👇🏻

Increasing your authority in the spirit realm.

The spirit realm is all about priesthood and sacrifices.

Your seat of power is only as strong as the throne that backs it up. The throne is only as strong as the altar that facilitates it. And the strength of your altar is determined by the size of sacrifice offered. 

That’s why fasting, deep prayer and worship works.",,TEXT_POST,103,4,0,1,1,6,5.83,https://www.threads.com/@joeyhung_/post/DRkmvr3iL5g,17896945068205319
2025-11-27,16:00,"Every decision I made out of fear failed. 

Every decision I made in faith produced a crop 100x more than I expected.",,TEXT_POST,110,9,3,0,0,12,10.91,https://www.threads.com/@joeyhung_/post/DRkNpTyiPOy,17917585482214363
2025-11-26,22:01,"We all know that our thoughts can work FOR us or AGAINST us. 

Better thinking = more success 

The problem is that changing our thoughts is hard.

The key? Changing your identity. Then your thoughts automatically change.

The most superior identity? Child of God. 

Stepping into your identity as a son/daughter changes everything you’re struggling to fix.",,TEXT_POST,39,2,0,0,0,2,5.13,https://www.threads.com/@joeyhung_/post/DRiSLOSARa0,18080179766132427
2025-11-26,21:05,"Everything can change when you trust God and take the leap. 

2019: 

• Stuck in corporate job

• Working 10 hours a day

• Tired, depressed, frustrated

• No direction or purpose 

• Bad relationship with God

2025: 

• Running online biz

• Time, location, money freedom

• Travelled 6 months with wife

• Focused, clear purpose

• Real intimacy with God",,TEXT_POST,160,13,5,1,0,19,11.88,https://www.threads.com/@joeyhung_/post/DRiLueniPy_,17913468153248964
2025-11-26,19:37,"God is turning your pain into higher levels of faith and dependence. 

What feels like will break you, will become the very thing that births your breakthrough.",,TEXT_POST,123,10,2,0,0,12,9.76,https://www.threads.com/@joeyhung_/post/DRiBsW0iHPm,17904712578290097
2025-11-25,19:15,"Father, a life lived for you is a life worth living. There is nothing else I would rather do. Nowhere else I'd rather be. No one else I'd rather be.

You have made me exactly who I am supposed to be. Because of this I treasure that. I thank you. I believe you made the right choice in creating me as who I am. I look forward to the days I can enter deeper into the fullness of what you planned for me. I know there is more. I know you have much more in store for me. Things I can't even imagine.",,TEXT_POST,794,2,0,0,1,3,0.38,https://www.threads.com/@joeyhung_/post/DRfaV2vko5I,18102566536708272
2025-11-25,18:29,"""I have chosen you and have not rejected you. 

So do not fear, for I am your God. 

I will strengthen you and help you;

I will uphold you with my righteous right hand.""

Isaiah 41:10",,TEXT_POST,206,18,4,1,0,23,11.17,https://www.threads.com/@joeyhung_/post/DRfVKpiCAtG,17905241742293601
2025-11-24,20:00,"You’re praying for God to change your situation. 

When he’s waiting to change you so you can change your own situation.",,TEXT_POST,97,6,2,0,0,8,8.25,https://www.threads.com/@joeyhung_/post/DRc6upBgKXa,17857265733502653
2025-11-24,19:00,"When God gives you a promise in the Bible he also gives you the key to unlock it.

👉🏻 Do this AND THEN you will get this. 

Seek first the kingdom and righteous of God AND all these will be added to you.

Draw near to me AND I will draw near to you 

Which means the key that opens the door to the promises you’re waiting on? Obedience.",,TEXT_POST,68,4,3,1,0,8,11.76,https://www.threads.com/@joeyhung_/post/DRcz34KCjlE,18098692765796124
2025-11-24,18:00,"I used to rely on church services to feel God’s presence. 

Now I can do it anytime.

These 2 keys are so powerful when it comes hosting the all-consuming, purifying presence of God:

→ Spirit-Filled Worship Songs + Tongues",,TEXT_POST,373,23,5,2,0,30,8.04,https://www.threads.com/@joeyhung_/post/DRctEYfAIxp,17974182092953122
2025-11-23,21:59,"Be careful what you consume because the Bible says ‘Set your mind on things above, not on earthly things’. 

What you set your mind on, you open gates to and you will become. 

When we ‘set cement’ we make it permanent, strong

So if you set your mind on scripture, prayer, presence, Godly conversations… you’ll produce good spiritual fruit

Or set your mind on porn, conspiracies, lies, perverted speech, gossip, malice, shame… and you’ll produce bad fruit that becomes a demonic stronghold",,TEXT_POST,112,10,0,2,0,12,10.71,https://www.threads.com/@joeyhung_/post/DRajm4OjB0r,17911200030252020
2025-11-23,20:00,"Your gates will always stand open, they will never be shut, day or night, so that men may bring you the wealth of nations 

Isaiah 60:11",,TEXT_POST,69,3,0,0,0,3,4.35,https://www.threads.com/@joeyhung_/post/DRaV6WfAmsI,17958620904039142
2025-11-23,17:43,"When you take care of the Father’s house, He will take care of yours.",,TEXT_POST,70,6,2,0,0,8,11.43,https://www.threads.com/@joeyhung_/post/DRaGSlmDHkC,18047834465437846
